ticker,trading_day,rvol30,pctchg_d,dollar_vol_d,close_d,vol_d,vwap_d
PDSB,2024-11-14,7.810315854221272,-0.21754385964912282,6804522.956199996,2.23,3349625.0,2.031428281135947
SLRN,2024-11-14,2.576674741632884,-0.1717495987158909,6185279.780199997,5.16,1143279.0,5.4101227960978875
SOWG,2024-11-14,18.89596523604096,-0.6396757081373237,13542724.699000001,3.96,2898066.0,4.673021490538863
TNGX,2024-11-14,2.175797280604576,0.1580289855072463,18821934.845099997,3.9952,4781044.0,3.9367834399976234
TSSI,2024-11-14,5.892515183907466,-0.274822695035461,23167019.031100012,8.18,2141955.0,10.815829011860666
VVPR,2024-11-14,14.458992115343161,0.5887182203389831,7240308.094999999,1.1998,5580662.0,1.2973923335618605
XFOR,2024-11-14,14.340692499856951,0.3870094722598105,20191760.732836824,12.3,1720994.3664999988,11.732612916043987
BENF,2024-11-15,27.374632495709378,-0.2043795620437956,178291737.13200027,1.09,89484208.0,1.9924380079667272
CABA,2024-11-15,4.119886774743172,-0.17460317460317454,11806050.274899984,3.12,3796194.0,3.10997021619548
CYCN,2024-11-15,27.97889723215108,0.3647058823529412,29505896.115200017,2.32,11976491.0,2.463651174221232
EBS,2024-11-15,2.2671876457368825,-0.15574583047376278,24743210.408400003,7.75,3003581.0,8.237903491998386
EYEN,2024-11-15,19.160636955681472,-0.7088243748203507,5568010.703379999,8.104,656831.4249999997,8.477077209544293
GREE,2024-11-15,21.974434931623602,-0.23437958345555876,138909991.26459995,2.61,40285640.0,3.4481267087875467
IBG,2024-11-15,7.942839025577002,-0.36,11504556.550279994,4.8,1709891.5999999987,6.728237363280808
LUNR,2024-11-15,2.6242248656490186,0.20197044334975356,425026898.60979986,12.2,37383179.0,11.369469102929953
SPPL,2024-11-15,7.029916356181825,0.5116279069767442,242838941.38547492,10.4,20692237.0,11.735751015488317
ACRS,2024-11-18,16.21167103045948,0.6829268292682928,90518421.33239993,3.45,30519478.0,2.9659229863761083
AILE,2024-11-18,6.758707349304966,-0.23588039867109634,5817857.999599996,1.15,5956750.0,0.9766832584211182
APLM,2024-11-18,29.50079719663963,0.9569892473118278,388180926.8350389,18.2,16782164.669999998,23.130563575565187
AZI,2024-11-18,3.2550854956732724,0.3058823529411767,8157950.567300006,2.22,4098341.0,1.990549485096532
CRNT,2024-11-18,3.301252617228315,0.1512915129151291,5546243.369100003,3.12,1843890.0,3.007903600052065
ERII,2024-11-18,7.612523491760861,-0.20373333333333332,44313952.92880002,14.93,2794938.0,15.855075471727822
FATE,2024-11-18,12.620898847201476,0.1633663366336633,64373568.53819997,2.35,24328215.0,2.6460456937839445
FCEL,2024-11-18,2.838054346874929,0.2841473674185304,35052567.55629997,8.09,4533173.0,7.73245749859976
JWEL,2024-11-18,29.249140265528194,0.39867027825658696,45631895.013199985,2.84,15427733.0,2.957783558556528
NEXN,2024-11-18,8.8391692771056,0.26694915254237306,8154579.42025,17.94,470054.5,17.34815733122436
NGNE,2024-11-18,6.193280476187259,-0.4283241995961927,40179002.85979996,19.82,1955544.0,20.546202417230173
NKLA,2024-11-18,2.6260431849331525,-0.16115702479338845,26976701.36900002,2.03,13214453.0,2.0414542598925602
SINT,2024-11-18,29.183096428511444,0.5463414634146342,160032502.86500004,3.17,51952615.0,3.0803551056092178
TSSI,2024-11-18,3.5166594302149448,-0.19662077043781911,15522909.3478,7.2701,1963567.0,7.905464569225292
ULCC,2024-11-18,3.229378577823442,-0.15441176470588236,40314564.804400004,5.75,7024843.0,5.738856342326797
VINO,2024-11-18,28.025755733702415,0.2710497451448479,40627124.176400065,1.97,19028752.0,2.1350388179109205
XCUR,2024-11-18,11.83158616893275,0.49823321554770317,10241732.958599996,4.24,2699572.0,3.7938358223451703
ACRS,2024-11-19,15.017009627327662,0.33913043478260874,256899950.2242999,4.62,56362694.0,4.557978549149903
BFLY,2024-11-19,2.0846304565786076,0.1821705426356588,16003583.3891,3.05,5437640.0,2.9431119730434525
DBGI,2024-11-19,2.2491099822802796,0.6200607902735564,9521553.945580008,7.995,1395258.1399999985,6.8242238999444345
HOTH,2024-11-19,7.43559490638737,0.4318588596266941,12758552.061499994,1.12,11368518.0,1.1222704719735672
ME,2024-11-19,4.591473207247636,0.15492957746478875,5125107.528399996,3.28,1702002.0,3.011222976471236
PRFX,2024-11-19,28.80205538908571,0.8559890015466578,266485097.53982508,4.32,48907562.25,5.4487503625234375
SES,2024-11-19,4.037387387127237,0.20528382720456984,5160372.311799996,0.3376,14913561.0,0.346018788658188
SNOA,2024-11-19,23.013021810545162,0.2137404580152671,28688657.014799997,3.18,9088703.0,3.156518263915104
SPAI,2024-11-19,26.04250079247842,0.32386363636363646,30199643.812099982,2.33,13048990.0,2.314328067697192
SYRS,2024-11-19,23.72512908883783,0.3448275862068966,114955623.53980002,0.273,365588190.0,0.31444019988665395
XCUR,2024-11-19,10.531337973207568,0.4056603773584906,18898717.262100004,5.96,3692827.0,5.1176828110550545
ANTX,2024-11-20,9.587936824682563,0.18518518518518512,6929588.310900003,1.28,5545996.0,1.249475894122535
CHRS,2024-11-20,3.287273079740938,0.2969696969696971,9002930.691100009,1.07,8799636.0,1.0231026250517645
DBGI,2024-11-20,7.821076181621405,-0.21826141338336458,49028422.75034796,6.25,6558132.58,7.4759730993953095
FBRX,2024-11-20,29.668477001827327,1.210933148807615,411131348.97580034,13.1,29570663.0,13.903352419788503
FFIE,2024-11-20,2.757625373950392,0.18461538461538463,22362627.23399997,1.54,15466720.0,1.4458545337343647
HOTH,2024-11-20,5.201911389285848,-0.2857142857142857,9111906.639999976,0.8,9602988.0,0.9488616084910214
MCRB,2024-11-20,5.022667697856023,0.19171511627906979,9998628.545745,16.398,609655.7999999996,16.400448491993362
PET,2024-11-20,17.83893147436695,1.1655555555555557,12588348.741000004,0.3898,37260040.0,0.337851186982086
PYXS,2024-11-20,6.892280220733438,-0.4452380952380952,17302910.507900015,2.33,5237506.0,3.303654546247778
QSI,2024-11-20,28.2563895569132,0.8444146958203183,405498521.40120006,1.24,282836776.0,1.4336838622471078
RZLV,2024-11-20,23.009066849558234,-0.2123846153846154,26150394.26860002,2.0478,9505429.0,2.7511008991387995
SKK,2024-11-20,2.6445633880674118,-0.44517650322491165,5498747.9616,4.8,805636.0,6.8253503587227975
SPAI,2024-11-20,21.537453866881247,0.41630901287553645,117200709.37570019,3.3,37985616.0,3.0853970980936625
TKNO,2024-11-20,2.6150002884469146,0.33934426229508197,5754677.417700003,8.17,747928.0,7.694159621915483
TNXP,2024-11-20,16.33351887198597,-0.2459915611814345,153214686.16355398,17.87,6650568.190000002,23.037834029569424
XCUR,2024-11-20,20.584875403214404,0.9093959731543626,255928915.9842,11.38,22901898.0,11.175008987648098
CRNC,2024-11-21,22.686153302374098,1.0517241379310347,410294734.8471003,5.95,76862072.0,5.338064980177744
CTV,2024-11-21,27.059158734754497,0.8580246913580245,170921094.3351001,3.01,56953246.0,3.001077310590868
FSLY,2024-11-21,2.1512627085297704,0.16360856269113144,35634562.8398,7.61,4931027.0,7.226600633052709
GLXG,2024-11-21,3.5974794647261246,-0.5146666666666666,5294615.0587100005,18.2,241333.89999999985,21.9389611600774
IBG,2024-11-21,11.25161632592271,0.625615763546798,14328879.844219979,6.6,2559470.2000000025,5.598377290823689
KLC,2024-11-21,4.3221845158448,-0.15702127659574472,38216477.88430002,19.81,1924849.0,19.85427318418225
KURA,2024-11-21,14.604554108926072,-0.2710144927536232,174308025.26130003,10.06,16768710.0,10.394838080049093
LUNR,2024-11-21,2.204738105661762,0.15981982282022233,477117821.6278001,13.9299,35367445.0,13.490310697529893
QMCO,2024-11-21,13.625986130766965,0.267484076433121,5477552.382199998,3.9799,1438127.0,3.808809918873645
SKK,2024-11-21,24.447177319393703,-0.7375,108154481.0008001,1.26,39344359.0,2.748919635488282
SPAI,2024-11-21,13.522668077401974,0.3212121212121213,235357659.41309997,4.36,43369270.0,5.426830089902365
VEEA,2024-11-21,16.47865053397396,-0.19580419580419584,19510775.1159,2.3,5497369.0,3.549111423282665
VSTS,2024-11-21,4.021807176863998,0.16078136739293747,68570744.29750004,15.45,4591257.0,14.935069916038254
WORX,2024-11-21,29.36683428686284,0.41823529411764704,302792035.5386002,2.1699,144508140.0,2.0953285782973903
BENF,2024-11-22,4.391108298375559,-0.18181818181818188,18510515.666800003,0.9,17472878.0,1.0593856184882653
BZFD,2024-11-22,2.1446127207155787,0.15285171102661588,6758787.346199992,3.79,1903339.0,3.551016054523126
CADL,2024-11-22,6.799401355184494,0.19806763285024154,11445450.558399996,4.96,2273718.0,5.033803909895597
CRNC,2024-11-22,4.338449612030073,0.19003361344537817,117461688.04489994,7.0807,17009774.0,6.905540781723492
CRNT,2024-11-22,3.385145609509455,0.16408668730650144,8664498.511899998,3.76,2440691.0,3.550018626651222
NA,2024-11-22,11.066397985800087,0.6401104737624814,14036259.415499989,7.72,2018170.0,6.9549440411362715
OMER,2024-11-22,4.070629656089502,0.43324607329842935,37774829.08969999,10.95,3871111.0,9.75813638247521
PDYN,2024-11-22,24.90970028789769,1.0821917808219177,307074221.18570024,4.56,82864281.0,3.705748936453093
PTLE,2024-11-22,3.8861356883978537,0.20772946859903385,13929903.044199983,5.0,3019588.0,4.61318002462587
QMCO,2024-11-22,27.750419916036716,1.713636021005553,322194763.2347,10.8,38997136.0,8.262010913691201
QSI,2024-11-22,2.3272750671707687,0.3770491803278688,40619242.81669997,1.68,27067732.0,1.5006518764372268
REPL,2024-11-22,10.344308341258495,0.19523443504996174,90667018.07850006,15.55,5845339.0,15.510993986576324
SKK,2024-11-22,20.785468130811772,0.32539682539682535,220190954.5442999,1.67,108262502.0,2.033861683192024
VRPX,2024-11-22,26.758237301944433,-0.5606632160715852,140905546.51341575,12.52,6426450.680000003,21.92587378783333
VUZI,2024-11-22,5.8413150327950545,0.3512439392735076,8284519.688700003,1.7,5226628.0,1.5850601360379968
WCT,2024-11-22,14.98613582793097,0.484375,82668864.37140009,1.9,39299205.0,2.1035759978198056
WOLF,2024-11-22,2.507847250430024,0.24447717231222366,261147690.8944999,8.45,32953314.0,7.9247777900122545
ALEC,2024-11-25,3.9071718383404113,-0.308457711442786,6629777.087299998,2.78,2246669.0,2.950936291594355
BARK,2024-11-25,4.116452732032014,0.16059918835044162,5742155.586000001,1.9447,3001781.0,1.9129162273996674
BCOV,2024-11-25,17.15111436700864,0.3573667711598747,47698343.62730002,4.33,11056722.0,4.313967885536059
CABA,2024-11-25,3.1452931233354997,0.2110999947343477,10227343.203499997,2.3,4668888.0,2.1905308509221033
CHGG,2024-11-25,2.6685058847454717,0.15341584158415844,21726256.34380003,2.3299,9599872.0,2.2631818782375466
EVEX,2024-11-25,6.1801716221265615,0.2792792792792791,5926400.382400004,4.26,1524966.0,3.8862508294611184
EVTL,2024-11-25,9.637358212835807,0.44223404255319143,5166255.332199998,6.7785,788289.0,6.553757990026498
IMNM,2024-11-25,3.1456933369351274,0.1517687102394747,20762023.229799997,11.3698,1882206.0,11.030685923751172
MDAI,2024-11-25,7.563337846479759,0.5920000000000001,8797710.864199998,1.99,4558487.0,1.9299629162483074
MURA,2024-11-25,15.396764432647645,0.18507462686567178,7783576.0150999995,3.97,1933577.0,4.0254802446967455
OPI,2024-11-25,8.172311357495817,0.47787610619469034,20366571.1535,1.67,12110877.0,1.6816759969984005
PTLE,2024-11-25,4.231115552841806,0.3347193347193349,19758899.643600006,6.42,3258256.0,6.064256351741547
SAVA,2024-11-25,20.466780101103307,-0.8399624765478424,406139726.92459977,4.265,93994713.0,4.320878419242578
SMTK,2024-11-25,26.233934312852494,0.84375,14148900.13920002,5.9,3183780.0,4.444057107966009
SRFM,2024-11-25,4.539869668551705,0.29052083333333334,5007962.438299999,3.7167,1439055.0,3.480035466538804
UP,2024-11-25,2.585872820609659,0.16216216216216206,5040712.992300004,2.58,1988342.0,2.535133791017845
VSTE,2024-11-25,6.3216785026094,0.38888888888888884,109331797.0831002,2.25,44729338.0,2.4442972324584864
VUZI,2024-11-25,7.333544034770305,0.4506172839506173,17477834.881099973,2.35,8348651.0,2.093492096040423
WLDS,2024-11-25,26.588704352064937,0.4505494505494505,93316433.474375,10.56,7359423.0,12.679857303266166
WOLF,2024-11-25,2.3294110636082457,0.18050854502915636,270873536.1729,9.94,28081159.0,9.646095311553914
ZENA,2024-11-25,18.19322589995804,2.977900552486188,536458012.81619984,7.2,115997246.0,4.624747839411635
ASPI,2024-11-26,3.957054620550146,-0.2081686429512517,177650232.65710026,6.01,28824911.0,6.16308000594001
BSFC,2024-11-26,14.362546851453502,0.34353741496598644,25410497.595399994,0.316,66485263.0,0.3821974441975208
CDZI,2024-11-26,8.108278449776067,0.2710536065433611,17806829.981899977,4.46,4163078.0,4.277323168554607
DEVS,2024-11-26,3.0459689826195326,0.4191616766467068,17773306.309009977,7.11,2680955.199999997,6.629467851238244
EMBC,2024-11-26,6.904085304339044,0.28787878787878785,32952590.509500004,18.7,1738500.0,18.954610589301126
IDAI,2024-11-26,27.016514853342517,1.328310502283105,210818254.61094418,7.6485,37231953.46740002,5.662293674586127
IFBD,2024-11-26,25.540210896722385,0.8333333333333335,14565219.723,3.52,4563885.0,3.191408136488978
IMG,2024-11-26,19.833205235428462,1.0745542949756888,174466478.13809988,1.28,114241140.0,1.5271773210430137
KDLY,2024-11-26,9.542449187710133,0.35862068965517246,9691128.277800014,1.97,5459086.0,1.775229091060301
MDAI,2024-11-26,19.69613578145586,-0.2361809045226131,56346308.55309996,1.52,34253792.0,1.644965572077391
PDYN,2024-11-26,7.604706014204793,0.5343680709534369,244528967.0181999,6.92,39563571.0,6.180659653250205
PRTH,2024-11-26,4.204919039834239,0.16666666666666674,6079272.908599994,10.15,633169.0,9.601343256855586
PSTX,2024-11-26,20.92742043462624,2.262272727272727,279611453.40860015,9.3301,30009374.0,9.317470381374838
SEM,2024-11-26,3.6719784459457148,-0.48766066838046274,43849725.11980004,19.93,2078954.0,21.09220556096962
SMTK,2024-11-26,18.510808556202733,0.25084745762711846,46295802.40139995,7.38,5827031.0,7.945007054433029
TNYA,2024-11-26,2.180970706735324,0.16095890410958913,30085593.908800006,3.39,9257133.0,3.249990456958975
TOYO,2024-11-26,29.67131761317744,0.637704713089136,265848659.6860001,5.24,49019517.0,5.423322708096045
VTYX,2024-11-26,6.101924950754382,0.21634615384615374,18513716.188400004,2.53,7550023.0,2.4521403694266897
VUZI,2024-11-26,4.901312454846994,-0.17872340425531918,13774879.810299998,1.93,6565856.0,2.097956429489163
ZENA,2024-11-26,8.927450300520158,0.19444444444444442,812243573.0851004,8.6,80612786.0,10.075865298652504
APLT,2024-11-27,7.577004105601805,-0.8126829268292683,63626798.85279997,1.92,14715381.0,4.323829525908977
BLDE,2024-11-27,4.842839968735163,0.16211357824644912,16438736.94109999,4.59,3661773.0,4.489283453971612
BMRA,2024-11-27,17.1990462687941,0.48194714421605545,5438150.946425001,3.5832,1310309.125,4.1502809090374
CABA,2024-11-27,2.5593685503021972,0.25306122448979584,12660312.062299995,3.07,4482701.0,2.8242597626520247
CRVO,2024-11-27,6.521070949661749,0.19196988707653695,5456185.800700004,9.5,577080.0,9.454817010986352
CYCN,2024-11-27,20.284842122274632,0.31916223819943723,64220118.96399998,2.11,29864918.0,2.150353098709328
FATE,2024-11-27,2.050907202033887,0.18421052631578938,17603405.96969999,3.15,5698975.0,3.0888722918945932
HURA,2024-11-27,18.17969258831937,0.45299145299145294,16959501.86180001,5.1,3444430.0,4.923746994945466
HWH,2024-11-27,29.71022439023141,0.6194690265486724,32799457.54275997,4.575,6496998.000000004,5.04840197622963
IDAI,2024-11-27,11.330884576127776,0.45106883702686784,249586891.77947348,11.0985,25084713.465600006,9.94976052334603
IFBD,2024-11-27,21.413376809111593,-0.2585227272727273,35285014.35860003,2.61,13246367.0,2.6637503217750216
IMCC,2024-11-27,25.303027314052034,0.5122950819672132,11249806.62889999,3.69,3292117.0,3.4171952664197507
IMNM,2024-11-27,2.0314922752950744,0.17519514310494366,16956865.39300001,13.55,1308331.0,12.96068456147566
OTLK,2024-11-27,26.552091922960983,-0.6819999999999999,97035305.1854001,1.59,62196060.0,1.5601519643752368
PGHL,2024-11-27,26.253966623259117,-0.83889816360601,149900522.35760015,1.93,42779266.0,3.50404615071236
AIEV,2024-11-29,29.29005494732066,0.8175438596491227,78138838.85710002,0.4662,121390765.0,0.6436967330842673
AISP,2024-11-29,2.5660648239060344,0.2137404580152671,8750223.535100002,3.18,2901851.0,3.015393807297481
BSLK,2024-11-29,25.91471478939897,0.7297297297297298,69286632.68675993,12.8,3971458.849999998,17.44614140639024
CABA,2024-11-29,7.899775603393736,0.26342857142857157,71730799.45199993,3.9798,17850571.0,4.018403638292575
DEVS,2024-11-29,4.5826681122740265,0.3528336380255941,51916498.842319965,9.62,4551852.900000001,11.405574824775192
DPRO,2024-11-29,16.9448680182994,0.5789473684210527,17502528.2967,4.5,4491248.0,3.8970300229913826
GRRR,2024-11-29,4.484349533986737,0.31600000000000006,15865074.271299995,6.58,2670630.0,5.940573674114346
HOVR,2024-11-29,3.15582436591956,0.606425702811245,13473832.114899984,0.76,20105169.0,0.6701675631226967
HURA,2024-11-29,7.753284314910711,0.31394688949335636,11929294.44959999,6.7144,1859878.0,6.41401987098078
MDAI,2024-11-29,3.901945939823711,0.22435897435897423,18094760.9598,1.91,9722021.0,1.8612139348186967
MOBX,2024-11-29,7.516018990057062,0.15555555555555545,6503199.653999999,1.56,4296295.0,1.5136762382471407
OTLK,2024-11-29,3.003089818452504,0.20833333333333326,14518804.2393,2.03,7703135.0,1.8847916126745798
PGHL,2024-11-29,13.734127971932127,0.18918918918918926,102131139.31239994,2.2,41676101.0,2.450592470548047
PRZO,2024-11-29,27.903593472087927,1.0655737704918034,261861175.4323003,1.26,197514793.0,1.3257800666722734
SILO,2024-11-29,19.263474422623563,0.1574334194853355,9134974.777199995,1.03,8447187.0,1.0814221085907054
VYGR,2024-11-29,2.139927879089297,0.2302857142857142,8001599.7781,6.8896,1180961.0,6.775498748984937
AMPX,2024-12-02,3.1339002047802,0.2000558165496069,18721606.774500012,2.58,7498520.0,2.496706920098901
APLT,2024-12-02,6.919983037400636,-0.17535545023696675,53989700.25959997,1.74,29351571.0,1.839414328439182
BGLC,2024-12-02,27.37949530596613,0.34154777345438814,9640148.128630005,3.103,2582397.3999999957,3.73302270542482
BREA,2024-12-02,14.429808067342334,-0.1554255319148936,5489364.814729995,7.939,578372.199999999,9.491059243044539
CTOR,2024-12-02,21.106757023915517,0.4945054945054945,8659503.623699998,1.36,5505407.0,1.5729088918766585
EVTL,2024-12-02,5.144849258795552,-0.1970297029702971,5981161.0169,8.11,740765.0,8.074302939393736
FOSL,2024-12-02,21.31567175102142,0.5723270440251571,65933514.54770002,2.5,29490072.0,2.235786828451962
FSLY,2024-12-02,3.590278467338799,0.17058823529411749,92299198.24240012,9.95,9391190.0,9.828275036752544
GELS,2024-12-02,12.62053745606034,0.54,5203724.075400001,3.08,1400368.0,3.7159689991487963
LEV,2024-12-02,27.236682304243093,0.5300546448087433,82153664.44690016,0.28,235695551.0,0.34855840128649757
MDAI,2024-12-02,5.302847898725244,0.1518324607329844,37963387.822,2.2,15971363.0,2.376966062445641
OMEX,2024-12-02,24.029847975802795,0.45985401459854014,43391442.8976,0.66,56658737.0,0.7658385130893405
PRZO,2024-12-02,9.040774993614841,0.3808730158730158,174748843.20100015,1.7399,91561835.0,1.9085336505215318
RZLV,2024-12-02,3.1142722371647844,0.22815533980582514,5788070.842399999,2.53,2362282.0,2.450203168969665
SHIM,2024-12-02,15.88952452177798,0.7864483390900174,8606742.010700012,4.1894,1963173.0,4.384097586254503
SNTI,2024-12-02,29.91270789399301,4.148148148148147,1280618336.0170004,11.12,130358211.0,9.823840985490362
VERV,2024-12-02,3.0342616839123644,0.2513368983957218,27087023.251399986,7.02,4032704.0,6.716838937695399
VMAR,2024-12-02,6.755910086532726,-0.16813636363636375,22891721.170360018,18.301,813049.3000000004,28.155391278683847
CABA,2024-12-03,2.3393177486497647,-0.177782909930716,26913201.537799988,3.5602,7289790.0,3.691903544244757
CHRS,2024-12-03,16.71067095716827,0.2574264705882352,231476716.7415,1.7101,114766601.0,2.0169344977072203
CTNT,2024-12-03,29.141696373637874,1.3209090909090904,740805965.2737,4.3401,113141182.0,6.547624412070399
ENLV,2024-12-03,13.718041239930761,0.2515238095238095,6032170.278200011,1.3141,4517736.0,1.3352197379838067
HRTX,2024-12-03,5.88835163571494,0.8524590163934425,23096101.520500004,2.26,11715866.0,1.971352482223679
KDLY,2024-12-03,5.786819197764449,0.1923076923076923,7478333.639599997,1.55,4931346.0,1.5164893397461863
KITT,2024-12-03,4.167533629319442,-0.23357664233576647,10591732.76569037,9.45,938048.3330999999,11.29124416296068
NLSP,2024-12-03,6.673897493535115,-0.17218543046357615,16122763.524699988,2.5,3667096.0,4.396602522731881
PLCE,2024-12-03,4.823454966104706,-0.23143564356435642,17228806.640100017,12.42,1354526.0,12.719435906066046
PRCH,2024-12-03,4.701569227667487,0.4934383202099739,86023012.50760001,5.69,16612977.0,5.178061253416532
PSQH,2024-12-03,28.501355736257896,2.557863358815328,922765376.9407009,7.4,172293309.0,5.355781848386816
RITR,2024-12-03,6.458547384180137,-0.2823529411764706,5690255.951800002,3.05,1241282.0,4.584176643019074
SFHG,2024-12-03,3.104466474750967,0.17116422513492657,27484001.813499995,15.19,2005597.0,13.703651238758333
SHIM,2024-12-03,25.473173339897276,-0.32209862987539983,86803699.31290011,2.84,20835434.0,4.166157485027675
SMXT,2024-12-03,10.67564047552768,0.2713888888888889,7078090.4644000055,2.2885,3102513.0,2.2814055781232843
ZJK,2024-12-03,29.306009822582773,1.598425196850394,533812380.11960053,16.5,28138306.0,18.97102050562676
APLT,2024-12-04,4.826538682805172,-0.20118343195266264,35619009.75619995,1.35,25673317.0,1.387394147635849
BLUE,2024-12-04,10.385605020608406,0.24861111111111112,42951200.40849998,8.99,3912805.199999998,10.977086313548142
BZFD,2024-12-04,2.180844372869294,0.172331154684096,13740805.653999977,5.381,2658367.0,5.1688896431531
CCRN,2024-12-04,14.198387272365007,0.629032258064516,187598165.84140006,18.18,10368422.0,18.093222463495415
CYCN,2024-12-04,22.671841213066656,2.2058823529411766,922881739.3475991,5.45,141767438.0,6.509828719254975
FGL,2024-12-04,16.535847894331575,-0.2990654205607477,61054858.614800006,3.0,10469052.0,5.831937659188244
GRPN,2024-12-04,2.675726910508379,0.16851578947368417,40875875.334400006,11.1009,3726025.0,10.970370658919359
HRTX,2024-12-04,15.376364426305624,-0.2920353982300884,114599752.86909987,1.6,61782487.0,1.8548905755299212
HTOO,2024-12-04,26.753854226181442,-0.41944847605224955,164369393.11232698,15.4,8004284.769699995,20.53517557677894
MIGI,2024-12-04,17.96804265864955,-0.4083769633507853,23375338.320899997,1.13,22946807.0,1.0186749869339118
PCRX,2024-12-04,3.1002637975963667,0.15138721351025342,25769970.238999985,19.09,1372175.0,18.780381685280656
PRFX,2024-12-04,2.248436470745786,0.48745519713261665,18978210.2085,4.15,4631004.0,4.098076833554884
PSQH,2024-12-04,4.122230964715793,-0.3081081081081082,156151119.47349992,5.12,28814031.0,5.419273668217402
RLMD,2024-12-04,24.78110334948769,-0.7702826855123674,11825501.95229999,0.6501,17845592.0,0.6626567475206196
RR,2024-12-04,3.4811289797377407,0.16144067796610173,5624415.4584000055,0.8223,7362242.0,0.7639541675484187
SRM,2024-12-04,28.056554575080792,0.6187906681479132,187689420.49650016,1.02,143348218.0,1.3093251043867191
SVMH,2024-12-04,7.48531133569294,0.18807339449541272,16238573.268323997,1.295,9485317.519999996,1.7119693920719699
ZJK,2024-12-04,2.2310414744833738,-0.21939393939393936,32904502.860599983,12.88,2308725.0,14.252240028847083
BJDX,2024-12-05,13.873462465029494,0.4034653465346534,115747513.67850006,5.67,17036062.0,6.794264641587948
CDIO,2024-12-05,10.015671366112086,0.7691833590138675,24972714.314380586,17.223,1952841.0326999992,12.787888976223169
FOXX,2024-12-05,26.771850546204174,0.416619446018466,25567096.262900002,4.25,4688224.0,5.453471562557592
GFAI,2024-12-05,8.962916170249443,0.16793893129770998,6322617.402399996,1.53,4211628.0,1.5012288365449171
MEI,2024-12-05,5.299862656197085,0.17021276595744683,26379369.869000036,13.75,1774161.0,14.868644880030638
MTEM,2024-12-05,11.636370362325037,0.21504854368932058,148359732.26170012,0.5006,249968608.0,0.5935134553443612
NIXX,2024-12-05,4.495319428265368,0.22391044776119418,5440706.497099994,4.1001,1391554.0,3.909806228935416
ORIS,2024-12-05,14.402226329531214,0.4435994930291509,64442132.95920002,11.39,6322586.0,10.192369539805393
PGHL,2024-12-05,2.007253583268949,0.15729559748427668,12018641.386499997,1.8401,7448333.0,1.613601511438868
SATL,2024-12-05,14.95163209231966,0.30078125,19518724.726200014,3.33,5758343.0,3.3896425979140203
SVMH,2024-12-05,8.368108597823303,0.4710424710424712,28072501.914981976,1.905,14692901.420000011,1.910616638097743
TARA,2024-12-05,28.309436460571803,0.4615384615384617,812015335.2179991,5.32,111179295.0,7.303656091882927
ZBAO,2024-12-05,27.968819158129644,1.7403225806451612,13735391.737999998,6.796,2260109.0,6.077313854331804
ADCT,2024-12-06,13.09852975144596,0.6666666666666667,24755313.32330001,3.2,8863414.0,2.792977212087804
AISP,2024-12-06,2.1317046807510014,0.18644067796610164,10149220.796099996,3.5,3038722.0,3.339963575509703
ALBT,2024-12-06,16.568960486658202,0.4901960784313726,266893846.90849993,3.8,48740991.0,5.4757574975958105
BIOA,2024-12-06,4.1957254703269,-0.6449197860962567,9484842.701799998,6.64,958949.0,9.890872926297433
CRVO,2024-12-06,4.0942888851871,0.2823547400611621,7199010.408299998,12.5799,567762.0,12.679627041436374
DNA,2024-12-06,2.554777765842776,0.22292323869610953,31341342.379299972,11.63,2789884.0,11.233923123434513
DOMO,2024-12-06,5.304055408450734,-0.1836734693877552,9613845.758999996,8.0,1186319.0,8.10392968417432
DRMA,2024-12-06,21.90808278114236,0.33884297520661155,12883824.16221999,16.2,699489.3000000003,18.418900992795724
GXAI,2024-12-06,19.40099823370811,0.6593406593406592,393631484.07640004,3.02,146591729.0,2.6852230119777087
LIFW,2024-12-06,12.446815482697781,0.7258536585365856,95059349.08850008,2.8304,29022722.0,3.2753423020935144
NNOX,2024-12-06,7.188267607657564,0.2786624203821655,127796357.48580004,8.03,16832507.0,7.592235517014788
ORIS,2024-12-06,20.36200602351166,-0.7041264266900791,97317954.20930013,3.37,27488007.0,3.54037868985191
OUST,2024-12-06,2.186687447627757,0.1559322033898305,25142321.40909999,10.23,2479768.0,10.1389813115985
SATL,2024-12-06,9.633586226753023,0.20120120120120122,20513082.330500007,4.0,5460571.0,3.756581927146448
SERV,2024-12-06,4.026136420472596,0.24236037934668064,227188342.25170004,11.79,19866698.0,11.435636775255759
UIS,2024-12-06,3.245302332179459,-0.16816143497757852,16371765.910799995,7.42,2255678.0,7.2580243770609085
VTYX,2024-12-06,5.41644891005972,0.23505976095617553,25687458.44649998,3.1,8175211.0,3.142115652611288
WKSP,2024-12-06,6.502457491143148,0.2703611639128527,7447961.536480001,8.688,974247.5999999988,7.644834369086473
ZBAO,2024-12-06,24.48711575584337,-0.6130076515597411,51762899.45060001,2.63,10759917.0,4.8107154962812455
ZJK,2024-12-06,7.1174536131103805,0.4099900000000001,159886144.0404001,14.0999,10006838.0,15.977688860397269
ANGO,2024-12-09,9.077740582385177,0.2158,34100441.116799995,8.5106,3982534.0,8.56249842858843
ASST,2024-12-09,24.81936400174226,0.33694037767876095,116450611.75460008,0.6301,147176474.0,0.7912311566493981
ATOM,2024-12-09,2.025240905051651,0.16119402985074638,6645486.9851,7.78,894904.0,7.425921646455933
